address,source,name,creation_date
DAKAR PLATEAU 6 RUE GALLIENI...,http://creationdentreprise.sn/societe-civile-immobiliere-yaky-sci-yaki,SOCIETE CIVILE IMMOBILIERE YAKY- SCI YAKI,18/11/2016
YOFF CITE APECSY EN FACE...,http://creationdentreprise.sn/ms-challenge-suarl,MS CHALLENGE SUARL,24/11/2016
ALMADIES EN FACE DE L'...,http://creationdentreprise.sn/kalama-suarl,KALAMA SUARL,23/11/2016
AVENUE MALICK SY X AUTOROUTE...,http://creationdentreprise.sn/barna-senegal-sa,BARNA SENEGAL SA,23/11/2016
PARCELLES ASSAINIES UNITE 9...,http://creationdentreprise.sn/dgl-inter-btp-suarl,D.G.L INTER BTP -SUARL,23/11/2016
CITE KEUR GORGUI VILLA N° AD...,http://creationdentreprise.sn/facekoop-coiffure-sarl,FACEKOOP COIFFURE - SARL,24/11/2016
PIKINE DALIFORT FOIRAIL CITE...,http://creationdentreprise.sn/societe-de-production-agricole-et-de-commerce-suarl-sopac-suarl,SOCIETE DE PRODUCTION AGRICOLE ET DE COMMERCE SUARL- SOPAC SUARL,24/11/2016
A/3 HANN MARINAS,http://creationdentreprise.sn/african-product-fish-sarl,AFRICAN PRODUCT FISH -SARL,18/11/2016
LIBERTE 3 VILLA N° 1840 B,http://creationdentreprise.sn/cratos-sarl,CRATOS SARL,07/11/2016
133 ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/sunshine-agriculture-commodities-sarl,SUNSHINE AGRICULTURE COMMODITIES- SARL,09/12/2016
LEONA GRAND YOFF VILLA N° 74,http://creationdentreprise.sn/gold-international-sas,GOLD INTERNATIONAL - SAS,15/11/2016
POINT E RUE DE KAOLACK X...,http://creationdentreprise.sn/casa-concept-sarl,CASA CONCEPT- SARL,07/10/2016
MEDINA RUE 29 X BLAISE DIAGNE,http://creationdentreprise.sn/astone-senegal-sarl,ASTONE SENEGAL - SARL,09/09/2016
13-15 RUE COLBERT DAKAR,http://creationdentreprise.sn/coin-ouest-afrique-sas,COIN OUEST AFRIQUE SAS,03/10/2016
SACRE COEUR CITE KEUR GORGUI...,http://creationdentreprise.sn/blackpearl-worldwide,BLACKPEARL WORLDWIDE,19/09/2016
SACRE COEUR CITE KEUR GORGUI...,http://creationdentreprise.sn/hamillton-petroleum-sarl,HAMILLTON PETROLEUM SARL,26/09/2016
YEUMBEUL ROUTE DE BOUNE HAFIA...,http://creationdentreprise.sn/wd-la-saint-louisienne-sarl,W.D. LA SAINT LOUISIENNE SARL,15/09/2016
LIBERTE 6 EXTENSION VILLA N°...,http://creationdentreprise.sn/salih-travel-tour-sarl,SALIH TRAVEL TOUR SARL,26/09/2016
"4, RUE PARENT MARCHE KERMEL",http://creationdentreprise.sn/nutriform-suarl,NUTRIFORM SUARL,26/09/2016
CITE DJILY MBAYE VILLA N° 459,http://creationdentreprise.sn/societe-europeenne-de-produits-laitiers-seprolait-sa,SOCIETE EUROPEENNE DE PRODUITS LAITIERS ( SEPROLAIT ) SA,23/09/2016
OUEST FOIRE LOT N° 32 3é...,http://creationdentreprise.sn/bureau-dassistance-technique-bat-sarl,BUREAU D'ASSISTANCE TECHNIQUE (BAT SARL ),30/09/2016
HANN MARINAS VILLA N° P2,http://creationdentreprise.sn/isawa,ISAWA,03/10/2016
RUE JEAN MERMOZ PRES DES...,http://creationdentreprise.sn/solair,SOLAIR,30/09/2016
POINT E RUE 2 VILLA N° 9 B,http://creationdentreprise.sn/mvs,MVS,30/09/2016
3 RUE BERENGER FERAUD,http://creationdentreprise.sn/wutiko,WUTIKO,30/09/2016
DIAMALAYE 3 PRES DU CIMETIERE...,http://creationdentreprise.sn/faycom-consulting,FAYCOM CONSULTING,03/10/2016
KEUR MASSAR CITE AINOUMADY...,http://creationdentreprise.sn/famous-import-export-trading,FAMOUS IMPORT EXPORT TRADING,30/09/2016
10 VDN SICAP AMITIE 3 CITE...,http://creationdentreprise.sn/ilp-imprimerie-livre-partout,ILP IMPRIMERIE LIVRE PARTOUT,30/09/2016
SICAP LIBERTE 4 VILLA N° 5053...,http://creationdentreprise.sn/organisme-de-formation-et-dexpertise-aux-metiers-de-lentreprise,ORGANISME DE FORMATION ET D'EXPERTISE AUX METIERS DE L'ENTREPRISE,30/09/2016
CAMBERENE II EXTENSION VILLA...,http://creationdentreprise.sn/m2-transit,M2 TRANSIT,04/10/2016
57 BOULEVARD DJILY MBAYE,http://creationdentreprise.sn/tacotac,TACOTAC,26/09/2016
3RUE BERENGER FERRAUD -CTIC,http://creationdentreprise.sn/next-dream,NEXT DREAM,09/09/2016
OUAKAM QUARTIER GOUYE SOR,http://creationdentreprise.sn/world-industries-sarl,WORLD' INDUSTRIES SARL,09/09/2016
FASS CASIER VILLA N° 67,http://creationdentreprise.sn/b2m-consulting,B2M CONSULTING,23/09/2016
ALMADIES 16/17 NG 94 LOT A,http://creationdentreprise.sn/brrr-production,BRRR PRODUCTION,03/10/2016
OUAKAM CITE ASSEMBLEE VILLA N...,http://creationdentreprise.sn/electrika-factory,ELECTRIKA FACTORY,26/09/2016
117 MAMELLES AVIATION,http://creationdentreprise.sn/mondial-sport,MONDIAL SPORT,04/10/2016
43 RUE CARNOT X RUE SAINT...,http://creationdentreprise.sn/animalux,ANIMALUX,03/10/2016
POINT E AVENUE BIRAGO DIOP X...,http://creationdentreprise.sn/senemarine,SENEMARINE,04/10/2016
THIAROYE GARE QUARTIER DAROU...,http://creationdentreprise.sn/touba-kheweul-samb-fils-sarl,TOUBA KHEWEUL SAMB & FILS SARL,04/10/2016
PARCELLES ASSAINIES UNITE 21...,http://creationdentreprise.sn/2dk-sarl,2DK SARL,03/10/2016
14 BOULEVARD DJILY MBAYE...,http://creationdentreprise.sn/aqualter-senegal,AQUALTER SENEGAL,04/10/2016
YOFF ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/saer-emploi-catering-senegal,SAER EMPLOI CATERING SENEGAL,30/09/2016
OUAKAM CITE ELHADJ MALICK SY...,http://creationdentreprise.sn/global-coffee-business-0,GLOBAL COFFEE BUSINESS,04/10/2016
OUAKAM CITE ELHADJ MALICK SY...,http://creationdentreprise.sn/global-coffee-business,GLOBAL COFFEE BUSINESS,04/10/2016
SACRE COEUR III VILLA N° 10053,http://creationdentreprise.sn/ameko-tech,AMEKO-TECH,30/09/2016
YOFF ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/saer-emploi-mines-senegal,SAER EMPLOI MINES SENEGAL,30/09/2016
VDN FANN MERMOZ VILLA N° 7,http://creationdentreprise.sn/salama-fikira-senegal,SALAMA FIKIRA SENEGAL,30/09/2016
CITE KEUR GORGUI IMMEUBLE...,http://creationdentreprise.sn/cabinet-darchitecture-et-solutions-damenagement,CABINET D'ARCHITECTURE ET SOLUTIONS D'AMENAGEMENT,01/10/2016
ROUTE DE L'AEROPORT CITE...,http://creationdentreprise.sn/tepro-anambe,TEPRO ANAMBE,14/09/2016
SICAP LIBERTE 6 VILLA N° 6262,http://creationdentreprise.sn/aura,AURA,06/10/2016
CITE ALIOU SOW GOLF...,http://creationdentreprise.sn/international-business-prestige-0,INTERNATIONAL BUSINESS PRESTIGE,06/10/2016
CITE ALIOU SOW GOLF...,http://creationdentreprise.sn/international-business-prestige,INTERNATIONAL BUSINESS PRESTIGE,06/10/2016
RESIDENCE LES EMBRUNBS PETITE...,http://creationdentreprise.sn/global-africinvest,GLOBAL AFRICINVEST,06/10/2016
CITE AKUS LES ALMADIES LOT N...,http://creationdentreprise.sn/senafrica-sport,SENAFRICA SPORT,06/10/2016
SOPRIM EXTENSION GOLF VILLA N...,http://creationdentreprise.sn/plus-touch-sarl,PLUS TOUCH SARL,05/10/2016
SUD FOIRE DERRIERE SAMU...,http://creationdentreprise.sn/solutions-internationales-et-multiples-pour-lavenir-du-monde-sarl-sima-du-monde-sarl,SOLUTIONS INTERNATIONALES ET MULTIPLES POUR L'AVENIR DU MONDE SARL - SIMA DU MONDE SARL,04/10/2016
POINT E RUE 5,http://creationdentreprise.sn/societe-civile-immobiliere-dougel-sci-dougel,SOCIETE CIVILE IMMOBILIERE DOUGEL - SCI DOUGEL,05/10/2016
RUE LEO FROBENIUS IMMEUBLE...,http://creationdentreprise.sn/senfom-international-sarl,SENFOM INTERNATIONAL SARL,30/09/2016
THIAROYE GARE FACE...,http://creationdentreprise.sn/darou-fall-tm-suarl,DAROU FALL TM SUARL,30/09/2016
MAMELLES ELEVAGE OUAKAM RUE 3...,http://creationdentreprise.sn/assistance-gestion-et-investissement-en-sante-suarl-agis-suarl,ASSISTANCE GESTION ET INVESTISSEMENT EN SANTE SUARL - AGIS SUARL,04/10/2016
NGOR ALMADIES N°280,http://creationdentreprise.sn/oooksn-suarl,OOOK.SN SUARL,04/10/2016
OUEST FOIRE DERRIERE LE...,http://creationdentreprise.sn/sygabin-sarl,SYGABIN SARL,04/10/2016
CITE APECSY YOFF N°131 APPT...,http://creationdentreprise.sn/tekie-family-general-trading-sarl-tft-sarl,TEKIE FAMILY GENERAL TRADING SARL - T.F.T. SARL,23/09/2016
SICAP FOIRE N°72 / 12968,http://creationdentreprise.sn/sen-business-consulting-sa,SEN BUSINESS & CONSULTING SA,04/10/2016
149 RUE MOUSSE DIOP,http://creationdentreprise.sn/carber-service-sarl,CARBER SERVICE SARL,30/09/2016
PARCELLES ASSAINIES UNITE 15...,http://creationdentreprise.sn/mercatalonia-sn-sarl,MERCATALONIA SN SARL,30/09/2016
"KM 5,5 ROUTE DE RUFISQUE",http://creationdentreprise.sn/senecam-fish-sarl,SENECAM FISH SARL,30/09/2016
CITE SIPRES SUD FOIRE N°124,http://creationdentreprise.sn/darou-agro-alimentaire-suarl,DAROU AGRO-ALIMENTAIRE SUARL,04/10/2016
POINT E RUE B X 2,http://creationdentreprise.sn/consortium-de-services-et-de-travaux-suarl-cst-suarl,CONSORTIUM DE SERVICES ET DE TRAVAUX SUARL - C.S.T. SUARL,04/11/2016
PARCELLES ASSAINIES UNITE 14...,http://creationdentreprise.sn/business-consulting-khel-ak-kharagne-sarl,BUSINESS & CONSULTING KHEL AK KHARAGNE SARL,04/10/2016
HLM GRAND YOFF N°936,http://creationdentreprise.sn/sahel-innovations-et-services-suarl-sis-suarl,SAHEL INNOVATIONS ET SERVICES SUARL - SIS SUARL,04/10/2016
QUARTIER SEYDOU BA CHEZ...,http://creationdentreprise.sn/casa-services-echanges-sarl-case-sarl,CASA SERVICES ECHANGES SARL - CASE SARL,30/10/2016
38 RUE SANDINIERY X JEAN...,http://creationdentreprise.sn/aerospaceconsulting-engineering-suarl-ace-suarl,AEROSPACECONSULTING ENGINEERING SUARL - A.C.E. SUARL,30/09/2016
CITE MINISTERE DE LA JUSTICE...,http://creationdentreprise.sn/equip-lab-et-services-suarl-elssuarl,EQUIP-LAB ET SERVICES SUARL - E.L.S.SUARL,30/09/2016
HANN MARISTES COOPERATIVE...,http://creationdentreprise.sn/senegalaise-des-services-agricoles-sarl-2sa-sarl,SENEGALAISE DES SERVICES AGRICOLES SARL - 2SA SARL,30/09/2016
HLM GRAND YOFF CITE ASSANE...,http://creationdentreprise.sn/b2ad-medical-suarl,B2AD MEDICAL SUARL,30/09/2016
RUE 15 X 20 MEDINA,http://creationdentreprise.sn/albi-finance-senegal-sarl,ALBI FINANCE SENEGAL SARL,30/09/2016
MERMOZ COMICO PYROTECHNIE LOT...,http://creationdentreprise.sn/sunrise-agro-sas,SUNRISE AGRO SAS,30/09/2016
CITE COMICO MERMOZ...,http://creationdentreprise.sn/invest-group-sarl,INVEST GROUP SARL,01/09/2016
NIACOULRAB PRES DE L'...,http://creationdentreprise.sn/societe-multiservices-du-senegal-sarl-sms-sarl,SOCIETE MULTISERVICES DU SENEGAL SARL - S.M.S. SARL,23/09/2016
CITE DAKAR MARINE NORD FOIRE...,http://creationdentreprise.sn/lawtan-sarl,LAWTAN SARL,09/09/2016
AVENUE FELIX EBOUE EX CENTRE...,http://creationdentreprise.sn/mv2b-sarl,MV2B SARL,26/09/2016
DOMAINE INDUSTRIEL SODIDA...,http://creationdentreprise.sn/perfection-sarl,PERFECTION SARL,21/09/2016
KM 15 ROUTE DE RUFISQUE EN...,http://creationdentreprise.sn/babel-international-group-sarl-big-sarl,BABEL INTERNATIONAL GROUP SARL - B.I.G SARL,10/10/2016
USINE NIARY TALLY N°1172,http://creationdentreprise.sn/solution-informatique-pour-le-commerce-sarl-solicom-sarl,SOLUTION INFORMATIQUE POUR LE COMMERCE SARL - SOLICOM SARL,30/09/2016
MARTIN LUTHER KING ROUTE DE...,http://creationdentreprise.sn/futures-solutions-holding-sas-fsh-sas,FUTURES SOLUTIONS HOLDING SAS - F.S.H. SAS,30/09/2016
PIKINE TECHNOPOLE LOT 34,http://creationdentreprise.sn/roke-sarl,ROKE SARL,30/09/2016
RUE 39 X 22 MEDINA,http://creationdentreprise.sn/societe-des-experts-en-construction-akholpa-sau-seck-sau,SOCIETE DES EXPERTS EN CONSTRUCTION AKHOLPA SAU - S.E.C.K. SAU,30/09/2016
AVENUE MALICK SY CENTRAL PARK,http://creationdentreprise.sn/bnd-food-suarl,BND FOOD SUARL,30/09/2016
HANN BEL AIR ROUTE DES...,http://creationdentreprise.sn/tom-real-sasu,TOM REAL SASU,30/09/2016
SICAP FOIRE N°271,http://creationdentreprise.sn/bat-logistic-transport-manutention-sarl,BAT LOGISTIC TRANSPORT MANUTENTION SARL,04/10/2016
TOUNDOUP RYA RESIDENCE FALCO,http://creationdentreprise.sn/societe-civile-immobiliere-luxury-blue-star-sci-luxury-blue-star,SOCIETE CIVILE IMMOBILIERE LUXURY BLUE STAR - SCI LUXURY BLUE STAR,03/10/2016
LIBERTE 6 EXTENSION IMMEUBLE...,http://creationdentreprise.sn/main-global-senegal-suarl,MAIN GLOBAL SENEGAL SUARL,30/09/2016
HANN MARISTE 2 N°07,http://creationdentreprise.sn/inter-plast-sarl,INTER PLAST SARL,30/09/2016
24 RUE ESCARFAIT X RAFFENEL,http://creationdentreprise.sn/quincaillerie-touba-sunu-reew-suarl,QUINCAILLERIE TOUBA SUNU REEW SUARL,30/09/2016
CITE KEUR KHADIM VILLA CK 150,http://creationdentreprise.sn/touba-bollo-suarl,TOUBA BOLLO SUARL,19/09/2016
CITE YOUSSOU MBERGANE DIOP...,http://creationdentreprise.sn/societe-de-montage-en-technologie-industrielle-et-construction-suarl-smtic-suarl,SOCIETE DE MONTAGE EN TECHNOLOGIE INDUSTRIELLE ET CONSTRUCTION SUARL - SMTI.C SUARL,15/09/2016
PARCELLES ASSAINIES UNITE 08...,http://creationdentreprise.sn/senceramique-sarl,SENCERAMIQUE SARL,15/09/2016
YOFF CITE BIAGUI VILLA NUMERO...,http://creationdentreprise.sn/univers-chicha-sarl,UNIVERS CHICHA SARL,15/09/2016
PATTE D'OIE BUILDERS...,http://creationdentreprise.sn/saafitrans-suarl,SAAFITRANS SUARL,19/09/2016
HLM IV VILLA N°1588,http://creationdentreprise.sn/senmango-sarl,SENMANGO SARL,19/09/2016
DAKAR BANLIEUE PARCELLES...,http://creationdentreprise.sn/logistic-express-distribution-sarl-led-sarl,LOGISTIC EXPRESS DISTRIBUTION SARL - LED SARL,23/08/2016
CITE ISRA HANN MARINAS VILLA...,http://creationdentreprise.sn/dakar-distribution-services-sarl-dds-sarl,DAKAR DISTRIBUTION SERVICES SARL - D.D.S. SARL,19/08/2016
ALMADIES ZONE 16-17,http://creationdentreprise.sn/piment-bleu-communication-medias-senegal-sarl,PIMENT BLEU COMMUNICATION & MEDIAS SENEGAL SARL,15/09/2016
7 BIS RUE JEAN MERMOZ...,http://creationdentreprise.sn/integral-emerging-markets-senegal-partners-sarl,INTEGRAL EMERGING MARKETS SENEGAL PARTNERS SARL,15/09/2016
ALMADIES ZONE 7,http://creationdentreprise.sn/ladresse-sarl,L'ADRESSE SARL,15/09/2016
YEUMBEUL NORD EN FACE DE LA...,http://creationdentreprise.sn/la-senegalaise-dingenierie-et-de-services-suarl-sis-suarl,LA SENEGALAISE D'INGENIERIE ET DE SERVICES SUARL - S.I.S SUARL,15/09/2016
AVENUE CHEIKH ANTA DIOP VILLA...,http://creationdentreprise.sn/societe-senegalaise-de-route-de-travaux-et-damenagement-sarl-soserta-sarl,SOCIETE SENEGALAISE DE ROUTE DE TRAVAUX ET D'AMENAGEMENT SARL - SOSERTA SARL,14/09/2016
HANN MARISTES N°B73,http://creationdentreprise.sn/sj-development-senegal-sarl,SJ DEVELOPMENT SENEGAL SARL,14/09/2016
QUARTIER SENGANE FALL...,http://creationdentreprise.sn/ies-import-export-sarl,IES IMPORT EXPORT SARL,14/09/2016
CITE ASSEMBLEE N°166,http://creationdentreprise.sn/bambou-suarl,BAMBOU SUARL,14/09/2016
CITE DABAKH OUEST FOIRE VILLA...,http://creationdentreprise.sn/african-film-maker-sarl-afm-studio-sarl,AFRICAN FILM MAKER SARL - AFM STUDIO SARL,23/09/2016
47-53 RUE CARNOT,http://creationdentreprise.sn/green-energy-africa-energy-services-company-suarl-ge-africa-esco-suarl,GREEN ENERGY AFRICA ENERGY SERVICES COMPANY SUARL - GE-AFRICA-ESCO SUARL,23/09/2016
47-53 RUE CARNOT,http://creationdentreprise.sn/green-africa-agroforestry-corporation-suarl-novedades-agriolas-africa-asco-gaac-suarl,GREEN AFRICA AGROFORESTRY CORPORATION SUARL - NOVEDADES AGRIOLAS AFRICA - ASCO G.A.A.C. SUARL,23/09/2016
CITE ISRA THIAROYE AZUR N°380,http://creationdentreprise.sn/ferme-de-pakao-suarl,FERME DE PAKAO SUARL,23/09/2016
NORD FOIRE AZUR VILLA N°27,http://creationdentreprise.sn/waw-sas,WAW SAS,19/09/2016
12 BOULEVARD DJILY MBAYE AZUR...,http://creationdentreprise.sn/seguin-follet-dakar-sarl,SEGUIN FOLLET DAKAR SARL,19/09/2016
SICAP LIBERTE 3 X BOURGUIBA N...,http://creationdentreprise.sn/makkinouz-services-sarl-mks-sarl,MAKKINOUZ SERVICES SARL - M.K.S. SARL,16/09/2016
SACRE COEUR 3 PYROTECHNIE...,http://creationdentreprise.sn/siqas-wine-stores-sarl,SIQAS WINE STORES SARL,15/09/2016
SACRE COEUR 3 N°9245,http://creationdentreprise.sn/green-computer-senegal-sas,GREEN COMPUTER SENEGAL SAS,16/09/2016
19 ROUTE DU MERIDIEN...,http://creationdentreprise.sn/bergmann-voyages-suarl,BERGMANN VOYAGES SUARL,15/09/2016
VDN LIBERTE 6 EXTENSION CITE...,http://creationdentreprise.sn/2a-immobiliere-sarl,2A IMMOBILIERE SARL,23/09/2016
NGOR ALMADIES ROUTE DE L...,http://creationdentreprise.sn/sentrados-sarl,SENTRADOS SARL,26/09/2016
YOFF ROUTE DE L'AEROPORT,http://creationdentreprise.sn/melax-import-export-suarl-miex-suarl,MELAX IMPORT EXPORT SUARL - MIEX SUARL,23/09/2016
KEUR MASSAR CITE AÏNOUMADY...,http://creationdentreprise.sn/societe-privee-des-energies-renouvelables-et-des-installations-electriques-sarl-soperiel-sarl,SOCIETE PRIVEE DES ENERGIES RENOUVELABLES ET DES INSTALLATIONS ELECTRIQUES SARL - SOPERIEL SARL,23/09/2016
VDN LIBERTE 6 EXTENSION CITE...,http://creationdentreprise.sn/2a-consulting-20-sarl,2A CONSULTING 2.0 SARL,23/09/2016
CROISEMENT CAMBERENE X...,http://creationdentreprise.sn/der-mond-oil-and-gas-west-africa-sarl-dm-oil-gas-west-africa-sarl,DER MOND OIL AND GAS WEST AFRICA SARL - DM OIL & GAS WEST AFRICA SARL,23/09/2016
5 ROUTE DE L'AEROPORT /...,http://creationdentreprise.sn/bitzer-senegal,BITZER SENEGAL,25/09/2016
SOTRAC MERMOZ LOT N°41...,http://creationdentreprise.sn/politermica-senegal-sarl,POLITERMICA SENEGAL SARL,23/09/2016
LIBERTE 6 EXTENSION EN FACE...,http://creationdentreprise.sn/solora-sarl,SOLORA SARL,23/09/2016
YOFF CITE BATTERIES VILLA N°04,http://creationdentreprise.sn/tous-travaux-de-construction-sarl-ttc-sarl,TOUS TRAVAUX DE CONSTRUCTION SARL - T.T.C. SARL,23/09/2016
CENTRAL PARK EX 4C LOT 2009...,http://creationdentreprise.sn/ocas-sarl,OCAS SARL,26/09/2016
170 LIBERTE 6 EXTENSION,http://creationdentreprise.sn/saabicd-sarl,SAAB/ICD SARL,23/09/2016
LIBERTE 1 IMMEUBLE ITSS RDC N...,http://creationdentreprise.sn/smile-link-sarl,SMILE LINK SARL,23/09/2016
OUEST FOIRE CITE MATFORCE N°12,http://creationdentreprise.sn/dakar-delicatesen-sarl-2d-sarl,DAKAR DELICATESEN SARL - 2D SARL,26/09/2016
CITE IMMORA HANN MARISTES N°...,http://creationdentreprise.sn/ecole-superieure-de-developpement-du-leadership-sa,ECOLE SUPERIEURE DE DEVELOPPEMENT DU LEADERSHIP SA,22/08/2016
37 RUE JULES FERRY,http://creationdentreprise.sn/societe-civile-immobiliere-ya-daba-sci-ya-daba,SOCIETE CIVILE IMMOBILIERE YA DABA - SCI YA DABA,23/09/2016
HLM GRAND YOFF VILLA N°1341,http://creationdentreprise.sn/senegal-toukki-tours-suarl,SENEGAL TOUKKI TOURS SUARL,23/09/2016
2 BOULEVARD DJILY MBAYE,http://creationdentreprise.sn/best-future-agri-international-suarl-bfai-suarl,BEST FUTURE AGRI INTERNATIONAL SUARL - B.F.A.I. SUARL,23/09/2016
2 BOULEVARD DJILY MBAYE,http://creationdentreprise.sn/suneast-agri-international-suarl-sai-suarl,SUNEAST AGRI INTERNATIONAL SUARL - S.A.I. SUARL,23/09/2016
SACRE COEUR CITE KEUR GORGUI...,http://creationdentreprise.sn/ndiapandall-distribution-sarl,NDIAPANDALL DISTRIBUTION SARL,19/09/2016
"KM 2,5 BOULEVARD DU...",http://creationdentreprise.sn/jinsha-sarl,JINSHA SARL,08/09/2016
SACRE COEUR 1 VILLA N°8459,http://creationdentreprise.sn/challenge-investissement-sarl,CHALLENGE INVESTISSEMENT SARL,09/09/2016
CITE TERANGA 2 MERMOZ...,http://creationdentreprise.sn/batir-plus-suarl,BATIR PLUS SUARL,09/09/2016
7 BOULEVARD DIAL DIOP 2EME...,http://creationdentreprise.sn/solution-globale-internationale-sarl,SOLUTION GLOBALE INTERNATIONALE SARL,23/08/2016
DAKAR OUEST FOIRE ROUTE VDN...,http://creationdentreprise.sn/african-banking-agent-sas-aba-sas,AFRICAN BANKING AGENT SAS - ABA SAS,29/07/2016
POINT E RUE 6 X C,http://creationdentreprise.sn/societe-civile-immobiliere-sablux-iberis-sci-sablux-iberis,SOCIETE CIVILE IMMOBILIERE SABLUX IBERIS - SCI SABLUX IBERIS,22/07/2016
SACRE COEUR 3 EXTENSION N°...,http://creationdentreprise.sn/societe-civile-immobiliere-zeynamado-sci-zeynamado,SOCIETE CIVILE IMMOBILIERE ZEYNAMADO - SCI ZEYNAMADO,24/03/2016
DAKAR CITE RENAISSANCE LOT 28...,http://creationdentreprise.sn/global-safety-security-sarl-gss-sarl,GLOBAL SAFETY SECURITY SARL - GSS SARL,10/08/2016
DAKAR NORD FOIRE N°17,http://creationdentreprise.sn/starlink-sarl,STARLINK SARL,01/06/2016
DAKAR ALMADIES LOT N°14,http://creationdentreprise.sn/ab-corporation-suarl,AB CORPORATION SUARL,16/09/2016
KM 14 ROUTE DE RUFISQUE,http://creationdentreprise.sn/macrofertil-senegal-sasu,MACROFERTIL SENEGAL SASU,11/07/2016
HLM CITE ORSTOM N° 67,http://creationdentreprise.sn/societe-de-servicesde-logistiquesde-travaux-et-de-commerce-suarl-serco-suarl,"SOCIETE DE SERVICES,DE LOGISTIQUES,DE TRAVAUX ET DE COMMERCE SUARL - SERCO SUARL",09/09/2016
HANN MARISTE PC 1 N° 30,http://creationdentreprise.sn/el-panis-trading-sarl,EL PANIS TRADING SARL,07/09/2016
HANN MARISTE 2 N°G/56,http://creationdentreprise.sn/assistance-et-conseils-en-transit-universel-sarl,ASSISTANCE ET CONSEILS EN TRANSIT UNIVERSEL SARL,08/09/2016
ALMADIES DERRIÈRE LE CENTRE...,http://creationdentreprise.sn/societe-civile-immobiliere-safias,SOCIETE CIVILE IMMOBILIERE SAFIA'S,07/09/2016
CITE DU GOLF DE CAMBERENE...,http://creationdentreprise.sn/urgences-assainissement-individuel-zones-vulnerables-sarl,URGENCES ASSAINISSEMENT INDIVIDUEL ZONES VULNÉRABLES SARL,23/09/2016
CAMBERENE 2 VILLA 597,http://creationdentreprise.sn/polygone-ingenierie-sarl,POLYGONE INGENIERIE SARL,16/09/2016
NORD FOIRE N°04,http://creationdentreprise.sn/trust-pharma-consulting-sarl,TRUST PHARMA CONSULTING SARL,23/09/2016
POINT E RUE 5 X A,http://creationdentreprise.sn/appro-partners-industrie-et-immobilier-suarl-apii-suarl,APPRO PARTNERS INDUSTRIE ET IMMOBILIER SUARL - APII SUARL,15/09/2016
KM 10 BOULEVARD DU CENTENAIRE...,http://creationdentreprise.sn/multi-inter-services-sarl,MULTI-INTER SERVICES SARL,23/09/2016
PARCELLES ASSAINIES UNITE 13...,http://creationdentreprise.sn/cent-soixante-quatorze-suarl,CENT SOIXANTE QUATORZE SUARL,09/09/2016
"12,BOULEVARD DJILY MBAYE...",http://creationdentreprise.sn/basig-international-sanegal,BASIG INTERNATIONAL SANEGAL,23/09/2016
SICAP LIBERTE 4 N° 5087/Q,http://creationdentreprise.sn/acqua-city-senegal,ACQUA CITY SENEGAL,23/09/2016
SICAP LIBERTE 4 N° 5087/Q,http://creationdentreprise.sn/aicha-nea-group-co,AICHA NEA GROUP & CO,23/09/2016
"17,AVE CHEIKH AHMADOU BAMBA...",http://creationdentreprise.sn/touba-commerce-transport-et-services-sarl,TOUBA COMMERCE TRANSPORT ET SERVICES SARL,23/09/2016
SACRE COEUR 3 VILLA 8889,http://creationdentreprise.sn/asal-suarl,ASAL SUARL,23/09/2016
LIBERTE 6 N° 8077,http://creationdentreprise.sn/gouye-gui,GOUYE GUI,19/09/2016
